seq;session_seq;id;loc;ip;trm;ping;ac;test;time;acV1;acV2;acV3;battV;rpeventseq;totcur;batcur;battemp;origin;timeUTC
759125271;788394;NULL;MR102;10.64.105.13;ONLINE;17;0;0;2024-05-29 18:54:49.0000000;220;208;235;5230;NULL;87;75;41;NULL;2024-05-29 16:54:49.0000000
759127970;788395;NULL;MR102;10.64.105.13;ONLINE;18;0;0;2024-05-29 19:07:40.0000000;219;209;235;5253;NULL;87;75;41;NULL;2024-05-29 17:07:40.0000000
759129887;788396;NULL;MR102;10.64.105.13;ONLINE;18;0;0;2024-05-29 19:19:54.0000000;219;210;235;5276;NULL;86;74;41;NULL;2024-05-29 17:19:54.0000000
759132218;788397;NULL;MR102;10.64.105.13;ONLINE;18;0;0;2024-05-29 19:32:31.0000000;219;212;235;5284;NULL;79;66;41;NULL;2024-05-29 17:32:31.0000000
759134457;788398;NULL;MR102;10.64.105.13;ONLINE;17;0;0;2024-05-29 19:45:01.0000000;220;212;235;5292;NULL;75;62;40;NULL;2024-05-29 17:45:01.0000000
759136834;788399;NULL;MR102;10.64.105.13;ONLINE;18;0;0;2024-05-29 19:57:19.0000000;221;214;235;5299;NULL;69;57;40;NULL;2024-05-29 17:57:19.0000000
759139073;788400;NULL;MR102;10.64.105.13;ONLINE;17;0;0;2024-05-29 20:09:33.0000000;222;216;235;5292;NULL;62;49;39;NULL;2024-05-29 18:09:33.0000000
759141266;788401;NULL;MR102;10.64.105.13;ONLINE;17;0;0;2024-05-29 20:21:43.0000000;223;216;235;5292;NULL;58;45;39;NULL;2024-05-29 18:21:43.0000000
759143643;788402;NULL;MR102;10.64.105.13;ONLINE;18;0;0;2024-05-29 20:34:37.0000000;223;216;235;5299;NULL;56;42;38;NULL;2024-05-29 18:34:37.0000000
759145974;788403;NULL;MR102;10.64.105.13;ONLINE;17;0;0;2024-05-29 20:47:27.0000000;224;217;235;5299;NULL;52;39;38;NULL;2024-05-29 18:47:27.0000000
759148213;788404;NULL;MR102;10.64.105.13;ONLINE;17;0;0;2024-05-29 21:00:39.0000000;219;211;235;5307;NULL;87;74;37;NULL;2024-05-29 19:00:39.0000000
759150498;788405;NULL;MR102;10.64.105.13;ONLINE;17;0;0;2024-05-29 21:12:50.0000000;219;213;235;5299;NULL;78;64;38;NULL;2024-05-29 19:12:50.0000000
759152691;788406;NULL;MR102;10.64.105.13;ONLINE;17;0;0;2024-05-29 21:25:41.0000000;222;214;235;5292;NULL;60;47;39;NULL;2024-05-29 19:25:41.0000000
759155022;788407;NULL;MR102;10.64.105.13;ONLINE;18;0;0;2024-05-29 21:38:20.0000000;223;217;235;5299;NULL;58;45;38;NULL;2024-05-29 19:38:20.0000000
759157261;788408;NULL;MR102;10.64.105.13;ONLINE;17;0;0;2024-05-29 21:50:58.0000000;222;216;235;5299;NULL;54;41;38;NULL;2024-05-29 19:50:58.0000000
